0x2AE7,"GATT Characteristic and Object Type","CIE 13.3-1995 Color Rendering Index",
0x2AE8,"GATT Characteristic and Object Type","Coefficient",
0x2AE9,"GATT Characteristic and Object Type","Correlated Color Temperature",
0x2AEA,"GATT Characteristic and Object Type","Count 16",
0x2AEB,"GATT Characteristic and Object Type","Count 24",
0x2AEC,"GATT Characteristic and Object Type","Country Code",
0x2AED,"GATT Characteristic and Object Type","Date UTC",
0x2AEE,"GATT Characteristic and Object Type","Electric Current",
0x2AEF,"GATT Characteristic and Object Type","Electric Current Range",
0x2AF0,"GATT Characteristic and Object Type","Electric Current Specification",
0x2AF1,"GATT Characteristic and Object Type","Electric Current Statistics",
0x2AF2,"GATT Characteristic and Object Type","Energy",
0x2AF3,"GATT Characteristic and Object Type","Energy In A Period Of Day",
0x2AF4,"GATT Characteristic and Object Type","Event Statistics",
0x2AF5,"GATT Characteristic and Object Type","Fixed String 16",
0x2AF6,"GATT Characteristic and Object Type","Fixed String 24",
0x2AF7,"GATT Characteristic and Object Type","Fixed String 36",
0x2AF8,"GATT Characteristic and Object Type","Fixed String 8",
0x2AF9,"GATT Characteristic and Object Type","Generic Level",
0x2AFA,"GATT Characteristic and Object Type","Global Trade Item Number",
0x2AFB,"GATT Characteristic and Object Type","Illuminance",
0x2AFC,"GATT Characteristic and Object Type","Luminous Efficacy",
0x2AFD,"GATT Characteristic and Object Type","Luminous Energy",
0x2AFE,"GATT Characteristic and Object Type","Luminous Exposure",
0x2AFF,"GATT Characteristic and Object Type","Luminous Flux",
0x2B00,"GATT Characteristic and Object Type","Luminous Flux Range",
0x2B01,"GATT Characteristic and Object Type","Luminous Intensity",
0x2B02,"GATT Characteristic and Object Type","Mass Flow",
0x2B03,"GATT Characteristic and Object Type","Perceived Lightness",
0x2B04,"GATT Characteristic and Object Type","Percentage 8",
0x2B05,"GATT Characteristic and Object Type","Power",
0x2B06,"GATT Characteristic and Object Type","Power Specification",
0x2B07,"GATT Characteristic and Object Type","Relative Runtime In A Current Range",
0x2B08,"GATT Characteristic and Object Type","Relative Runtime In A Generic Level Range",
0x2B09,"GATT Characteristic and Object Type","Relative Value In A Voltage Range",
0x2B0A,"GATT Characteristic and Object Type","Relative Value In An Illuminance Range",
0x2B0B,"GATT Characteristic and Object Type","Relative Value In A Period Of Day",
0x2B0C,"GATT Characteristic and Object Type","Relative Value In A Temperature Range",
0x2B0D,"GATT Characteristic and Object Type","Temperature 8",
0x2B0E,"GATT Characteristic and Object Type","Temperature 8 In A Period Of Day",
0x2B0F,"GATT Characteristic and Object Type","Temperature 8 Statistics",
0x2B10,"GATT Characteristic and Object Type","Temperature Range",
0x2B11,"GATT Characteristic and Object Type","Temperature Statistics",
0x2B12,"GATT Characteristic and Object Type","Time Decihour 8",
0x2B13,"GATT Characteristic and Object Type","Time Exponential 8",
0x2B14,"GATT Characteristic and Object Type","Time Hour 24",
0x2B15,"GATT Characteristic and Object Type","Time Millisecond 24",
0x2B16,"GATT Characteristic and Object Type","Time Second 16",
0x2B17,"GATT Characteristic and Object Type","Time Second 8",
0x2B18,"GATT Characteristic and Object Type","Voltage",
0x2B19,"GATT Characteristic and Object Type","Voltage Specification",
0x2B1A,"GATT Characteristic and Object Type","Voltage Statistics",
0x2B1B,"GATT Characteristic and Object Type","Volume Flow",
0x2B1C,"GATT Characteristic and Object Type","Chromaticity Coordinate",
0x2B1D,"GATT Characteristic and Object Type","RC Feature",
0x2B1E,"GATT Characteristic and Object Type","RC Settings",
0x2B1F,"GATT Characteristic and Object Type","Reconnection Configuration Control Point",
0x2B20,"GATT Characteristic and Object Type","IDD Status Changed",
0x2B21,"GATT Characteristic and Object Type","IDD Status",
0x2B22,"GATT Characteristic and Object Type","IDD Annunciation Status",
0x2B23,"GATT Characteristic and Object Type","IDD Features",
0x2B24,"GATT Characteristic and Object Type","IDD Status Reader Control Point",
0x2B25,"GATT Characteristic and Object Type","IDD Command Control Point",
0x2B26,"GATT Characteristic and Object Type","IDD Command Data",
0x2B27,"GATT Characteristic and Object Type","IDD Record Access Control Point",
0x2B28,"GATT Characteristic and Object Type","IDD History Data",
0x2B29,"GATT Characteristic and Object Type","Client Supported Features",
0x2B2A,"GATT Characteristic and Object Type","Database Hash",
0x2B2B,"GATT Characteristic and Object Type","BSS Control Point",
0x2B2C,"GATT Characteristic and Object Type","BSS Response",
0x2B2D,"GATT Characteristic and Object Type","Emergency ID",
0x2B2E,"GATT Characteristic and Object Type","Emergency Text",
0x2B34,"GATT Characteristic and Object Type","Enhanced Blood Pressure Measurement",
0x2B35,"GATT Characteristic and Object Type","Enhanced Intermediate Cuff Pressure",
0x2B36,"GATT Characteristic and Object Type","Blood Pressure Record",
0x2B38,"GATT Characteristic and Object Type","BR-EDR Handover Data",
0x2B39,"GATT Characteristic and Object Type","Bluetooth SIG Data",
0x2B3A,"GATT Characteristic and Object Type","Server Supported Features",
0x2B3B,"GATT Characteristic and Object Type","Physical Activity Monitor Features",
0x2B3C,"GATT Characteristic and Object Type","General Activity Instantaneous Data",
0x2B3D,"GATT Characteristic and Object Type","General Activity Summary Data",
0x2B3E,"GATT Characteristic and Object Type","CardioRespiratory Activity Instantaneous Data",
0x2B3F,"GATT Characteristic and Object Type","CardioRespiratory Activity Summary Data",
0x2B40,"GATT Characteristic and Object Type","Step Counter Activity Summary Data",
0x2B41,"GATT Characteristic and Object Type","Sleep Activity Instantaneous Data",
0x2B42,"GATT Characteristic and Object Type","Sleep Activity Summary Data",
0x2B43,"GATT Characteristic and Object Type","Physical Activity Monitor Control Point",
0x2B44,"GATT Characteristic and Object Type","Activity Current Session",
0x2B45,"GATT Characteristic and Object Type","Physical Activity Session Descriptor",
0x2B46,"GATT Characteristic and Object Type","Preferred Units",
0x2B47,"GATT Characteristic and Object Type","High Resolution Height",
0x2B48,"GATT Characteristic and Object Type","Middle Name",
0x2B49,"GATT Characteristic and Object Type","Stride Length",
0x2B4A,"GATT Characteristic and Object Type","Handedness",
0x2B4B,"GATT Characteristic and Object Type","Device Wearing Position",
0x2B4C,"GATT Characteristic and Object Type","Four Zone Heart Rate Limits",
0x2B4D,"GATT Characteristic and Object Type","High Intensity Exercise Threshold",
0x2B4E,"GATT Characteristic and Object Type","Activity Goal",
0x2B4F,"GATT Characteristic and Object Type","Sedentary Interval Notification",
0x2B50,"GATT Characteristic and Object Type","Caloric Intake",
0x2B51,"GATT Characteristic and Object Type","TMAP Role",
0x2B77,"GATT Characteristic and Object Type","Audio Input State",
0x2B78,"GATT Characteristic and Object Type","Gain Settings Attribute",
0x2B79,"GATT Characteristic and Object Type","Audio Input Type",
0x2B7A,"GATT Characteristic and Object Type","Audio Input Status",
0x2B7B,"GATT Characteristic and Object Type","Audio Input Control Point",
0x2B7C,"GATT Characteristic and Object Type","Audio Input Description",
0x2B7D,"GATT Characteristic and Object Type","Volume State",
0x2B7E,"GATT Characteristic and Object Type","Volume Control Point",
0x2B7F,"GATT Characteristic and Object Type","Volume Flags",
0x2B80,"GATT Characteristic and Object Type","Volume Offset State",
0x2B81,"GATT Characteristic and Object Type","Audio Location",
0x2B82,"GATT Characteristic and Object Type","Volume Offset Control Point",
0x2B83,"GATT Characteristic and Object Type","Audio Output Description",
0x2B84,"GATT Characteristic and Object Type","Set Identity Resolving Key",
0x2B85,"GATT Characteristic and Object Type","Coordinated Set Size",
0x2B86,"GATT Characteristic and Object Type","Set Member Lock",
0x2B87,"GATT Characteristic and Object Type","Set Member Rank",
0x2B8E,"GATT Characteristic and Object Type","Device Time Feature",
0x2B8F,"GATT Characteristic and Object Type","Device Time Parameters",
0x2B90,"GATT Characteristic and Object Type","Device Time",
0x2B91,"GATT Characteristic and Object Type","Device Time Control Point",
0x2B92,"GATT Characteristic and Object Type","Time Change Log Data",
0x2B93,"GATT Characteristic and Object Type","Media Player Name",
0x2B94,"GATT Characteristic and Object Type","Media Player Icon Object ID",
0x2B95,"GATT Characteristic and Object Type","Media Player Icon URL",
0x2B96,"GATT Characteristic and Object Type","Track Changed",
0x2B97,"GATT Characteristic and Object Type","Track Title",
0x2B98,"GATT Characteristic and Object Type","Track Duration",
0x2B99,"GATT Characteristic and Object Type","Track Position",
0x2B9A,"GATT Characteristic and Object Type","Playback Speed",
0x2B9B,"GATT Characteristic and Object Type","Seeking Speed",
0x2B9C,"GATT Characteristic and Object Type","Current Track Segments Object ID",
0x2B9D,"GATT Characteristic and Object Type","Current Track Object ID",
0x2B9E,"GATT Characteristic and Object Type","Next Track Object ID",
0x2B9F,"GATT Characteristic and Object Type","Parent Group Object ID",
0x2BA0,"GATT Characteristic and Object Type","Current Group Object ID",
0x2BA1,"GATT Characteristic and Object Type","Playing Order",
0x2BA2,"GATT Characteristic and Object Type","Playing Orders Supported",
0x2BA3,"GATT Characteristic and Object Type","Media State",
0x2BA4,"GATT Characteristic and Object Type","Media Control Point",
0x2BA5,"GATT Characteristic and Object Type","Media Control Point Opcodes Supported",
0x2BA6,"GATT Characteristic and Object Type","Search Results Object ID",
0x2BA7,"GATT Characteristic and Object Type","Search Control Point",
0x2BA9,"GATT Characteristic and Object Type","Media Player Icon Object Type",
0x2BAA,"GATT Characteristic and Object Type","Track Segments Object Type",
0x2BAB,"GATT Characteristic and Object Type","Track Object Type",
0x2BAC,"GATT Characteristic and Object Type","Group Object Type",
0x2BAD,"GATT Characteristic and Object Type","Constant Tone Extension Enable",
0x2BAE,"GATT Characteristic and Object Type","Advertising Constant Tone Extension Minimum Length",
0x2BAF,"GATT Characteristic and Object Type","Advertising Constant Tone Extension Minimum Transmit Count",
0x2BB0,"GATT Characteristic and Object Type","Advertising Constant Tone Extension Transmit Duration",
0x2BB1,"GATT Characteristic and Object Type","Advertising Constant Tone Extension Interval",
0x2BB2,"GATT Characteristic and Object Type","Advertising Constant Tone Extension PHY",
0x2BB3,"GATT Characteristic and Object Type","Bearer Provider Name",
0x2BB4,"GATT Characteristic and Object Type","Bearer UCI",
0x2BB5,"GATT Characteristic and Object Type","Bearer Technology",
0x2BB6,"GATT Characteristic and Object Type","Bearer URI Schemes Supported List",
0x2BB7,"GATT Characteristic and Object Type","Bearer Signal Strength",
0x2BB8,"GATT Characteristic and Object Type","Bearer Signal Strength Reporting Interval",
0x2BB9,"GATT Characteristic and Object Type","Bearer List Current Calls",
0x2BBA,"GATT Characteristic and Object Type","Content Control ID",
0x2BBB,"GATT Characteristic and Object Type","Status Flags",
0x2BBC,"GATT Characteristic and Object Type","Incoming Call Target Bearer URI",
0x2BBD,"GATT Characteristic and Object Type","Call State",
0x2BBE,"GATT Characteristic and Object Type","Call Control Point",
0x2BBF,"GATT Characteristic and Object Type","Call Control Point Optional Opcodes",
0x2BC0,"GATT Characteristic and Object Type","Termination Reason",
0x2BC1,"GATT Characteristic and Object Type","Incoming Call",
0x2BC2,"GATT Characteristic and Object Type","Call Friendly Name",
0x2BC3,"GATT Characteristic and Object Type","Mute",
0x2BC4,"GATT Characteristic and Object Type","Sink ASE",
0x2BC5,"GATT Characteristic and Object Type","Source ASE",
0x2BC6,"GATT Characteristic and Object Type","ASE Control Point",
0x2BC7,"GATT Characteristic and Object Type","Broadcast Audio Scan Control Point",
0x2BC8,"GATT Characteristic and Object Type","Broadcast Receive State",
0x2BC9,"GATT Characteristic and Object Type","Sink PAC",
0x2BCA,"GATT Characteristic and Object Type","Sink Audio Locations",
0x2BCB,"GATT Characteristic and Object Type","Source PAC",
0x2BCC,"GATT Characteristic and Object Type","Source Audio Locations",
0x2BCD,"GATT Characteristic and Object Type","Available Audio Contexts",
0x2BCE,"GATT Characteristic and Object Type","Supported Audio Contexts",
0x2BCF,"GATT Characteristic and Object Type","Ammonia Concentration",
0x2BD0,"GATT Characteristic and Object Type","Carbon Monoxide Concentration",
0x2BD1,"GATT Characteristic and Object Type","Methane Concentration",
0x2BD2,"GATT Characteristic and Object Type","Nitrogen Dioxide Concentration",
0x2BD3,"GATT Characteristic and Object Type","Non-Methane Volatile Organic Compounds Concentration",
0x2BD4,"GATT Characteristic and Object Type","Ozone Concentration",
0x2BD5,"GATT Characteristic and Object Type","Particulate Matter - PM1 Concentration",
0x2BD6,"GATT Characteristic and Object Type","Particulate Matter - PM2.5 Concentration",
0x2BD7,"GATT Characteristic and Object Type","Particulate Matter - PM10 Concentration",
0x2BD8,"GATT Characteristic and Object Type","Sulfur Dioxide Concentration",
0x2BD9,"GATT Characteristic and Object Type","Sulfur Hexafluoride Concentration",
0x2BDA,"GATT Characteristic and Object Type","Hearing Aid Features",
0x2BDB,"GATT Characteristic and Object Type","Hearing Aid Preset Control Point",
0x2BDC,"GATT Characteristic and Object Type","Active Preset Index",
0xFCDD,"16-bit UUID for Members","Mobilaris AB",
0xFCDE,"16-bit UUID for Members","ARCTOP, INC.",
0xFCDF,"16-bit UUID for Members","NIO USA, Inc.",
0xFCE0,"16-bit UUID for Members","Akciju sabiedriba SAF TEHNIKA",
0xFCE1,"16-bit UUID for Members","Sony Group Corporation",
0xFCE2,"16-bit UUID for Members","Baracoda Daily Healthtech",
0xFCE3,"16-bit UUID for Members","Smith & Nephew Medical Limited",
0xFCE4,"16-bit UUID for Members","Samsara Networks, Inc",
0xFCE5,"16-bit UUID for Members","Samsara Networks, Inc",
0xFCE6,"16-bit UUID for Members","Guard RFID Solutions Inc.",
0xFCE7,"16-bit UUID for Members","TKH Security B.V.",
0xFCE8,"16-bit UUID for Members","ITT Industries",
0xFCE9,"16-bit UUID for Members","MindRhythm, Inc.",
0xFCEA,"16-bit UUID for Members","Chess Wise B.V.",
0xFCEB,"16-bit UUID for Members","Avi-On",
0xFCEC,"16-bit UUID for Members","Griffwerk GmbH",
0xFCED,"16-bit UUID for Members","Workaround Gmbh",
0xFCEE,"16-bit UUID for Members","Velentium, LLC",
0xFCEF,"16-bit UUID for Members","Divesoft s.r.o.",
0xFCF0,"16-bit UUID for Members","Security Enhancement Systems, LLC",
0xFCF1,"16-bit UUID for Members","Google LLC",
0xFCF2,"16-bit UUID for Members","Bitwards Oy",
0xFCF3,"16-bit UUID for Members","Armatura LLC",
0xFCF4,"16-bit UUID for Members","Allegion",
0xFCF5,"16-bit UUID for Members","Trident Communication Technology, LLC",
0xFCF6,"16-bit UUID for Members","The Linux Foundation",
0xFCF7,"16-bit UUID for Members","Honor Device Co., Ltd.",
0xFCF8,"16-bit UUID for Members","Honor Device Co., Ltd.",
0xFCF9,"16-bit UUID for Members","Leupold & Stevens, Inc.",
0xFCFA,"16-bit UUID for Members","Leupold & Stevens, Inc.",
0xFCFB,"16-bit UUID for Members","Shenzhen Benwei Media Co., Ltd.",
0xFCFC,"16-bit UUID for Members","Barrot Technology Limited",
0xFCFD,"16-bit UUID for Members","Barrot Technology Limited",
0xFCFE,"16-bit UUID for Members","Sennheiser Consumer Audio GmbH",
0xFCFF,"16-bit UUID for Members","701x",
0xFD00,"16-bit UUID for Members","FUTEK Advanced Sensor Technology, Inc.",
0xFD01,"16-bit UUID for Members","Sanvita Medical Corporation",
0xFD02,"16-bit UUID for Members","LEGO System A/S",
0xFD03,"16-bit UUID for Members","Quuppa Oy",
0xFD04,"16-bit UUID for Members","Shure Inc.",
0xFD05,"16-bit UUID for Members","Qualcomm Technologies, Inc.",
0xFD06,"16-bit UUID for Members","RACE-AI LLC",
0xFD07,"16-bit UUID for Members","Swedlock AB",
0xFD08,"16-bit UUID for Members","Bull Group Incorporated Company",
0xFD09,"16-bit UUID for Members","Cousins and Sears LLC",
0xFD0A,"16-bit UUID for Members","Luminostics, Inc.",
0xFD0B,"16-bit UUID for Members","Luminostics, Inc.",
0xFD0C,"16-bit UUID for Members","OSM HK Limited",
0xFD0D,"16-bit UUID for Members","Blecon Ltd",
0xFD0E,"16-bit UUID for Members","HerdDogg, Inc",
0xFD0F,"16-bit UUID for Members","AEON MOTOR CO.,LTD.",
0xFD10,"16-bit UUID for Members","AEON MOTOR CO.,LTD.",
0xFD11,"16-bit UUID for Members","AEON MOTOR CO.,LTD.",
0xFD12,"16-bit UUID for Members","AEON MOTOR CO.,LTD.",
0xFD13,"16-bit UUID for Members","BRG Sports, Inc.",
0xFD14,"16-bit UUID for Members","BRG Sports, Inc.",
0xFD15,"16-bit UUID for Members","Panasonic Corporation",
0xFD16,"16-bit UUID for Members","Sensitech, Inc.",
0xFD17,"16-bit UUID for Members","LEGIC Identsystems AG",
0xFD18,"16-bit UUID for Members","LEGIC Identsystems AG",
0xFD19,"16-bit UUID for Members","Smith & Nephew Medical Limited",
0xFD1A,"16-bit UUID for Members","CSIRO",
0xFD1B,"16-bit UUID for Members","Helios Sports, Inc.",
0xFD1C,"16-bit UUID for Members","Brady Worldwide Inc.",
0xFD1D,"16-bit UUID for Members","Samsung Electronics Co., Ltd",
0xFD1E,"16-bit UUID for Members","Plume Design Inc.",
0xFD1F,"16-bit UUID for Members","3M",
0xFD20,"16-bit UUID for Members","GN Hearing A/S",
0xFD21,"16-bit UUID for Members","Huawei Technologies Co., Ltd.",
0xFD22,"16-bit UUID for Members","Huawei Technologies Co., Ltd.",
0xFD23,"16-bit UUID for Members","DOM Sicherheitstechnik GmbH & Co. KG",
0xFD24,"16-bit UUID for Members","GD Midea Air-Conditioning Equipment Co., Ltd.",
0xFD25,"16-bit UUID for Members","GD Midea Air-Conditioning Equipment Co., Ltd.",
0xFD26,"16-bit UUID for Members","Novo Nordisk A/S",
0xFD27,"16-bit UUID for Members","i2Systems",
0xFD28,"16-bit UUID for Members","Julius Blum GmbH",
0xFD29,"16-bit UUID for Members","Asahi Kasei Corporation",
0xFD2A,"16-bit UUID for Members","Sony Corporation",
0xFD2B,"16-bit UUID for Members","The Access Technologies",
0xFD2C,"16-bit UUID for Members","The Access Technologies",
0xFD2D,"16-bit UUID for Members","Xiaomi Inc.",
0xFD2E,"16-bit UUID for Members","Bitstrata Systems Inc.",
0xFD2F,"16-bit UUID for Members","Bitstrata Systems Inc.",
0xFD30,"16-bit UUID for Members","Sesam Solutions BV",
0xFD31,"16-bit UUID for Members","LG Electronics Inc.",
0xFD32,"16-bit UUID for Members","Gemalto Holding BV",
0xFD33,"16-bit UUID for Members","DashLogic, Inc.",
0xFD34,"16-bit UUID for Members","Aerosens LLC.",
0xFD35,"16-bit UUID for Members","Transsion Holdings Limited",
0xFD36,"16-bit UUID for Members","Google LLC",
0xFD37,"16-bit UUID for Members","TireCheck GmbH",
0xFD38,"16-bit UUID for Members","Danfoss A/S",
0xFD39,"16-bit UUID for Members","PREDIKTAS",
0xFD3A,"16-bit UUID for Members","Verkada Inc.",
0xFD3B,"16-bit UUID for Members","Verkada Inc.",
0xFD3C,"16-bit UUID for Members","Redline Communications Inc.",
0xFD3D,"16-bit UUID for Members","Woan Technology (Shenzhen) Co., Ltd.",
0xFD3E,"16-bit UUID for Members","Pure Watercraft, inc.",
0xFD3F,"16-bit UUID for Members","Cognosos, Inc",
0xFD40,"16-bit UUID for Members","Beflex Inc.",
0xFD41,"16-bit UUID for Members","Amazon Lab126",
0xFD42,"16-bit UUID for Members","Globe (Jiangsu) Co.,Ltd",
0xFD43,"16-bit UUID for Members","Apple Inc.",
0xFD44,"16-bit UUID for Members","Apple Inc.",
0xFD45,"16-bit UUID for Members","GB Solution co.,Ltd",
0xFD46,"16-bit UUID for Members","Lemco IKE",
0xFD47,"16-bit UUID for Members","Liberty Global Inc.",
0xFD48,"16-bit UUID for Members","Geberit International AG",
0xFD49,"16-bit UUID for Members","Panasonic Corporation",
0xFD4A,"16-bit UUID for Members","Sigma Elektro GmbH",
0xFD4B,"16-bit UUID for Members","Samsung Electronics Co., Ltd.",
0xFD4C,"16-bit UUID for Members","Adolf Wuerth GmbH & Co KG",
0xFD4D,"16-bit UUID for Members","70mai Co.,Ltd.",
0xFD4E,"16-bit UUID for Members","70mai Co.,Ltd.",
0xFD4F,"16-bit UUID for Members","Forkbeard Technologies AS",
0xFD50,"16-bit UUID for Members","Hangzhou Tuya Information  Technology Co., Ltd",
0xFD51,"16-bit UUID for Members","UTC Fire and Security",
0xFD52,"16-bit UUID for Members","UTC Fire and Security",
0xFD53,"16-bit UUID for Members","PCI Private Limited",
0xFD54,"16-bit UUID for Members","Qingdao Haier Technology Co., Ltd.",
0xFD55,"16-bit UUID for Members","Braveheart Wireless, Inc.",
0xFD56,"16-bit UUID for Members","Resmed Ltd",
0xFD57,"16-bit UUID for Members","Volvo Car Corporation",
0xFD58,"16-bit UUID for Members","Volvo Car Corporation",
0xFD59,"16-bit UUID for Members","Samsung Electronics Co., Ltd.",
0xFD5A,"16-bit UUID for Members","Samsung Electronics Co., Ltd.",
0xFD5B,"16-bit UUID for Members","V2SOFT INC.",
0xFD5C,"16-bit UUID for Members","React Mobile",
0xFD5D,"16-bit UUID for Members","maxon motor ltd.",
0xFD5E,"16-bit UUID for Members","Tapkey GmbH",
0xFD5F,"16-bit UUID for Members","Oculus VR, LLC",
0xFD60,"16-bit UUID for Members","Sercomm Corporation",
0xFD61,"16-bit UUID for Members","Arendi AG",
0xFD62,"16-bit UUID for Members","Fitbit, Inc.",
0xFD63,"16-bit UUID for Members","Fitbit, Inc.",
0xFD64,"16-bit UUID for Members","INRIA",
0xFD65,"16-bit UUID for Members","Razer Inc.",
0xFD66,"16-bit UUID for Members","Zebra Technologies Corporation",
0xFD67,"16-bit UUID for Members","Montblanc Simplo GmbH",
0xFD68,"16-bit UUID for Members","Ubique Innovation AG",
0xFD69,"16-bit UUID for Members","Samsung Electronics Co., Ltd",
0xFD6A,"16-bit UUID for Members","Emerson",
0xFD6B,"16-bit UUID for Members","rapitag GmbH",
0xFD6C,"16-bit UUID for Members","Samsung Electronics Co., Ltd.",
0xFD6D,"16-bit UUID for Members","Sigma Elektro GmbH",
0xFD6E,"16-bit UUID for Members","Polidea sp. z o.o.",
0xFD6F,"16-bit UUID for Members","Apple, Inc.",
0xFD70,"16-bit UUID for Members","GuangDong Oppo Mobile Telecommunications Corp., Ltd",
0xFD71,"16-bit UUID for Members","GN Hearing A/S",
0xFD72,"16-bit UUID for Members","Logitech International SA",
0xFD73,"16-bit UUID for Members","BRControls Products BV",
0xFD74,"16-bit UUID for Members","BRControls Products BV",
0xFD75,"16-bit UUID for Members","Insulet Corporation",
0xFD76,"16-bit UUID for Members","Insulet Corporation",
0xFD77,"16-bit UUID for Members","Withings",
0xFD78,"16-bit UUID for Members","Withings",
0xFD79,"16-bit UUID for Members","Withings",
0xFD7A,"16-bit UUID for Members","Withings",
0xFD7B,"16-bit UUID for Members","WYZE LABS, INC.",
0xFD7C,"16-bit UUID for Members","Toshiba Information Systems(Japan) Corporation",
0xFD7D,"16-bit UUID for Members","Center for Advanced Research Wernher Von Braun",
0xFD7E,"16-bit UUID for Members","Samsung Electronics Co., Ltd.",
0xFD7F,"16-bit UUID for Members","Husqvarna AB",
0xFD80,"16-bit UUID for Members","Phindex Technologies, Inc",
0xFD81,"16-bit UUID for Members","CANDY HOUSE, Inc.",
0xFD82,"16-bit UUID for Members","Sony Corporation",
0xFD83,"16-bit UUID for Members","iNFORM Technology GmbH",
0xFD84,"16-bit UUID for Members","Tile, Inc.",
0xFD85,"16-bit UUID for Members","Husqvarna AB",
0xFD86,"16-bit UUID for Members","Abbott",
0xFD87,"16-bit UUID for Members","Google LLC",
0xFD88,"16-bit UUID for Members","Urbanminded LTD",
0xFD89,"16-bit UUID for Members","Urbanminded LTD",
0xFD8A,"16-bit UUID for Members","Signify Netherlands B.V.",
0xFD8B,"16-bit UUID for Members","Jigowatts Inc.",
0xFD8C,"16-bit UUID for Members","Google LLC",
0xFD8D,"16-bit UUID for Members","quip NYC Inc.",
0xFD8E,"16-bit UUID for Members","Motorola Solutions",
0xFD8F,"16-bit UUID for Members","Matrix ComSec Pvt. Ltd.",
0xFD90,"16-bit UUID for Members","Guangzhou SuperSound Information Technology Co.,Ltd",
0xFD91,"16-bit UUID for Members","Groove X, Inc.",
0xFD92,"16-bit UUID for Members","Qualcomm Technologies International, Ltd. (QTIL)",
0xFD93,"16-bit UUID for Members","Bayerische Motoren Werke AG",
0xFD94,"16-bit UUID for Members","Hewlett Packard Enterprise",
0xFD95,"16-bit UUID for Members","Rigado",
0xFD96,"16-bit UUID for Members","Google LLC",
0xFD97,"16-bit UUID for Members","June Life, Inc.",
0xFD98,"16-bit UUID for Members","Disney Worldwide Services, Inc.",
0xFD99,"16-bit UUID for Members","ABB Oy",
0xFD9A,"16-bit UUID for Members","Huawei Technologies Co., Ltd.",
0xFD9B,"16-bit UUID for Members","Huawei Technologies Co., Ltd.",
0xFD9C,"16-bit UUID for Members","Huawei Technologies Co., Ltd.",
0xFD9D,"16-bit UUID for Members","Gastec Corporation",
0xFD9E,"16-bit UUID for Members","The Coca-Cola Company",
0xFD9F,"16-bit UUID for Members","VitalTech Affiliates LLC",
0xFDA0,"16-bit UUID for Members","Secugen Corporation",
0xFDA1,"16-bit UUID for Members","Groove X, Inc",
0xFDA2,"16-bit UUID for Members","Groove X, Inc",
0xFDA3,"16-bit UUID for Members","Inseego Corp.",
0xFDA4,"16-bit UUID for Members","Inseego Corp.",
0xFDA5,"16-bit UUID for Members","Neurostim OAB, Inc.",
0xFDA6,"16-bit UUID for Members","WWZN Information Technology Company Limited",
0xFDA7,"16-bit UUID for Members","WWZN Information Technology Company Limited",
0xFDA8,"16-bit UUID for Members","PSA Peugeot Citroën",
0xFDA9,"16-bit UUID for Members","Rhombus Systems, Inc.",
0xFDAA,"16-bit UUID for Members","Xiaomi Inc.",
0xFDAB,"16-bit UUID for Members","Xiaomi Inc.",
0xFDAC,"16-bit UUID for Members","Tentacle Sync GmbH",
0xFDAD,"16-bit UUID for Members","Houwa System Design, k.k.",
0xFDAE,"16-bit UUID for Members","Houwa System Design, k.k.",
0xFDAF,"16-bit UUID for Members","Wiliot LTD",
0xFDB0,"16-bit UUID for Members","Proxy Technologies, Inc.",
0xFDB1,"16-bit UUID for Members","Proxy Technologies, Inc.",
0xFDB2,"16-bit UUID for Members","Portable Multimedia Ltd",
0xFDB3,"16-bit UUID for Members","Audiodo AB",
0xFDB4,"16-bit UUID for Members","HP Inc",
0xFDB5,"16-bit UUID for Members","ECSG",
0xFDB6,"16-bit UUID for Members","GWA Hygiene GmbH",
0xFDB7,"16-bit UUID for Members","LivaNova USA Inc.",
0xFDB8,"16-bit UUID for Members","LivaNova USA Inc.",
0xFDB9,"16-bit UUID for Members","Comcast Cable Corporation",
0xFDBA,"16-bit UUID for Members","Comcast Cable Corporation",
0xFDBB,"16-bit UUID for Members","Profoto",
0xFDBC,"16-bit UUID for Members","Emerson",
0xFDBD,"16-bit UUID for Members","Clover Network, Inc.",
0xFDBE,"16-bit UUID for Members","California Things Inc.",
0xFDBF,"16-bit UUID for Members","California Things Inc.",
0xFDC0,"16-bit UUID for Members","Hunter Douglas",
0xFDC1,"16-bit UUID for Members","Hunter Douglas",
0xFDC2,"16-bit UUID for Members","Baidu Online Network Technology (Beijing) Co., Ltd",
0xFDC3,"16-bit UUID for Members","Baidu Online Network Technology (Beijing) Co., Ltd",
0xFDC4,"16-bit UUID for Members","Simavita (Aust) Pty Ltd",
0xFDC5,"16-bit UUID for Members","Automatic Labs",
0xFDC6,"16-bit UUID for Members","Eli Lilly and Company",
0xFDC7,"16-bit UUID for Members","Eli Lilly and Company",
0xFDC8,"16-bit UUID for Members","Hach – Danaher",
0xFDC9,"16-bit UUID for Members","Busch-Jaeger Elektro GmbH",
0xFDCA,"16-bit UUID for Members","Fortin Electronic Systems",
0xFDCB,"16-bit UUID for Members","Meggitt SA",
0xFDCC,"16-bit UUID for Members","Shoof Technologies",
0xFDCD,"16-bit UUID for Members","Qingping Technology (Beijing) Co., Ltd.",
0xFDCE,"16-bit UUID for Members","SENNHEISER electronic GmbH & Co. KG",
